DataZone,InterZone,MMWard,Council,SPConst,CHP,HBCode
S01010019,S02001888,S13002648,S12000046,S16000122,S03000043,S08000021
S01010020,S02001888,S13002648,S12000046,S16000122,S03000043,S08000021
S01010021,S02001888,S13002648,S12000046,S16000122,S03000043,S08000021
S01010022,S02001888,S13002648,S12000046,S16000122,S03000043,S08000021
S01010023,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010024,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010025,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010026,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010027,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010028,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010029,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010030,S02001889,S13002648,S12000046,S16000122,S03000043,S08000021
S01010031,S02001890,S13002645,S12000046,S16000122,S03000043,S08000021
S01010032,S02001890,S13002645,S12000046,S16000122,S03000043,S08000021
S01010033,S02001890,S13002648,S12000046,S16000122,S03000043,S08000021
S01010034,S02001890,S13002648,S12000046,S16000122,S03000043,S08000021
S01010035,S02001890,S13002648,S12000046,S16000122,S03000043,S08000021
S01010036,S02001890,S13002645,S12000046,S16000122,S03000043,S08000021
S01010037,S02001891,S13002649,S12000046,S16000121,S03000043,S08000021
S01010038,S02001891,S13002649,S12000046,S16000121,S03000043,S08000021
S01010039,S02001891,S13002649,S12000046,S16000121,S03000043,S08000021
S01010040,S02001891,S13002649,S12000046,S16000121,S03000043,S08000021
S01010041,S02001891,S13002649,S12000046,S16000121,S03000043,S08000021
S01010042,S02001892,S13002649,S12000046,S16000121,S03000043,S08000021
S01010043,S02001892,S13002649,S12000046,S16000121,S03000043,S08000021
S01010044,S02001892,S13002649,S12000046,S16000121,S03000043,S08000021
S01010045,S02001892,S13002649,S12000046,S16000121,S03000043,S08000021
S01010046,S02001893,S13002649,S12000046,S16000121,S03000043,S08000021
S01010047,S02001893,S13002649,S12000046,S16000121,S03000043,S08000021
S01010048,S02001893,S13002649,S12000046,S16000121,S03000043,S08000021
S01010049,S02001894,S13002659,S12000046,S16000121,S03000043,S08000021
S01010050,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010051,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010052,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010053,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010054,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010055,S02001894,S13002649,S12000046,S16000121,S03000043,S08000021
S01010056,S02001895,S13002659,S12000046,S16000121,S03000043,S08000021
S01010057,S02001895,S13002659,S12000046,S16000121,S03000043,S08000021
S01010058,S02001895,S13002649,S12000046,S16000121,S03000043,S08000021
S01010059,S02001895,S13002659,S12000046,S16000121,S03000043,S08000021
S01010060,S02001895,S13002659,S12000046,S16000121,S03000043,S08000021
S01010061,S02001896,S13002659,S12000046,S16000121,S03000043,S08000021
S01010062,S02001896,S13002659,S12000046,S16000121,S03000043,S08000021
S01010063,S02001896,S13002659,S12000046,S16000121,S03000043,S08000021
S01010064,S02001896,S13002659,S12000046,S16000121,S03000043,S08000021
S01010065,S02001896,S13002659,S12000046,S16000121,S03000043,S08000021
S01010066,S02001896,S13002649,S12000046,S16000121,S03000043,S08000021
S01010067,S02001896,S13002649,S12000046,S16000121,S03000043,S08000021
S01010068,S02001896,S13002649,S12000046,S16000121,S03000043,S08000021
S01010069,S02001897,S13002659,S12000046,S16000121,S03000043,S08000021
S01010070,S02001897,S13002659,S12000046,S16000121,S03000043,S08000021
S01010071,S02001897,S13002659,S12000046,S16000121,S03000043,S08000021
S01010072,S02001897,S13002659,S12000046,S16000121,S03000043,S08000021
S01010073,S02001897,S13002659,S12000046,S16000121,S03000043,S08000021
S01010074,S02001898,S13002659,S12000046,S16000121,S03000043,S08000021
S01010075,S02001898,S13002659,S12000046,S16000121,S03000043,S08000021
S01010076,S02001898,S13002659,S12000046,S16000121,S03000043,S08000021
S01010077,S02001898,S13002659,S12000046,S16000121,S03000043,S08000021
S01010078,S02001899,S13002660,S12000046,S16000121,S03000043,S08000021
S01010079,S02001899,S13002659,S12000046,S16000121,S03000043,S08000021
S01010080,S02001899,S13002659,S12000046,S16000121,S03000043,S08000021
S01010081,S02001899,S13002659,S12000046,S16000121,S03000043,S08000021
S01010082,S02001899,S13002659,S12000046,S16000121,S03000043,S08000021
S01010083,S02001900,S13002660,S12000046,S16000121,S03000043,S08000021
S01010084,S02001900,S13002660,S12000046,S16000121,S03000043,S08000021
S01010085,S02001900,S13002660,S12000046,S16000121,S03000043,S08000021
S01010086,S02001900,S13002660,S12000046,S16000121,S03000043,S08000021
S01010087,S02001900,S13002660,S12000046,S16000121,S03000043,S08000021
S01010088,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010089,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010090,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010091,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010092,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010093,S02001901,S13002660,S12000046,S16000121,S03000043,S08000021
S01010094,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010095,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010096,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010097,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010098,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010099,S02001902,S13002660,S12000046,S16000121,S03000043,S08000021
S01010100,S02001903,S13002660,S12000046,S16000121,S03000043,S08000021
S01010101,S02001903,S13002660,S12000046,S16000121,S03000043,S08000021
S01010102,S02001903,S13002660,S12000046,S16000121,S03000043,S08000021
S01010103,S02001903,S13002660,S12000046,S16000121,S03000043,S08000021
S01010104,S02001903,S13002660,S12000046,S16000121,S03000043,S08000021
S01010105,S02001904,S13002834,S12000046,S16000120,S03000043,S08000021
S01010106,S02001904,S13002834,S12000046,S16000120,S03000043,S08000021
S01010107,S02001904,S13002834,S12000046,S16000120,S03000043,S08000021
S01010108,S02001904,S13002834,S12000046,S16000120,S03000043,S08000021
S01010109,S02001904,S13002834,S12000046,S16000120,S03000043,S08000021
S01010110,S02001905,S13002834,S12000046,S16000120,S03000043,S08000021
S01010111,S02001905,S13002834,S12000046,S16000120,S03000043,S08000021
S01010112,S02001905,S13002834,S12000046,S16000120,S03000043,S08000021
S01010113,S02001906,S13002834,S12000046,S16000120,S03000043,S08000021
S01010114,S02001906,S13002834,S12000046,S16000120,S03000043,S08000021
S01010115,S02001906,S13002834,S12000046,S16000120,S03000043,S08000021
S01010116,S02001906,S13002834,S12000046,S16000120,S03000043,S08000021
S01010117,S02001906,S13002834,S12000046,S16000120,S03000043,S08000021
S01010118,S02001907,S13002660,S12000046,S16000120,S03000043,S08000021
S01010119,S02001907,S13002660,S12000046,S16000120,S03000043,S08000021
S01010120,S02001907,S13002660,S12000046,S16000120,S03000043,S08000021
S01010121,S02001907,S13002660,S12000046,S16000120,S03000043,S08000021
S01010122,S02001907,S13002834,S12000046,S16000120,S03000043,S08000021
S01010123,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010124,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010125,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010126,S02001908,S13002660,S12000046,S16000120,S03000043,S08000021
S01010127,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010128,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010129,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010130,S02001908,S13002660,S12000046,S16000121,S03000043,S08000021
S01010131,S02001909,S13002659,S12000046,S16000121,S03000043,S08000021
S01010132,S02001909,S13002660,S12000046,S16000120,S03000043,S08000021
S01010133,S02001909,S13002660,S12000046,S16000120,S03000043,S08000021
S01010134,S02001909,S13002660,S12000046,S16000120,S03000043,S08000021
S01010135,S02001909,S13002660,S12000046,S16000120,S03000043,S08000021
S01010136,S02001909,S13002660,S12000046,S16000120,S03000043,S08000021
S01010137,S02001910,S13002659,S12000046,S16000121,S03000043,S08000021
S01010138,S02001910,S13002659,S12000046,S16000121,S03000043,S08000021
S01010139,S02001910,S13002659,S12000046,S16000121,S03000043,S08000021
S01010140,S02001910,S13002660,S12000046,S16000120,S03000043,S08000021
S01010141,S02001910,S13002659,S12000046,S16000121,S03000043,S08000021
S01010142,S02001911,S13002659,S12000046,S16000121,S03000043,S08000021
S01010143,S02001911,S13002659,S12000046,S16000121,S03000043,S08000021
S01010144,S02001911,S13002659,S12000046,S16000121,S03000043,S08000021
S01010145,S02001911,S13002659,S12000046,S16000121,S03000043,S08000021
S01010146,S02001911,S13002659,S12000046,S16000121,S03000043,S08000021
S01010147,S02001912,S13002659,S12000046,S16000121,S03000043,S08000021
S01010148,S02001912,S13002658,S12000046,S16000120,S03000043,S08000021
S01010149,S02001912,S13002658,S12000046,S16000120,S03000043,S08000021
S01010150,S02001912,S13002658,S12000046,S16000120,S03000043,S08000021
S01010151,S02001912,S13002658,S12000046,S16000120,S03000043,S08000021
S01010152,S02001913,S13002658,S12000046,S16000120,S03000043,S08000021
S01010153,S02001913,S13002658,S12000046,S16000120,S03000043,S08000021
S01010154,S02001913,S13002658,S12000046,S16000120,S03000043,S08000021
S01010155,S02001913,S13002658,S12000046,S16000120,S03000043,S08000021
S01010156,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010157,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010158,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010159,S02001914,S13002660,S12000046,S16000120,S03000043,S08000021
S01010160,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010161,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010162,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010163,S02001914,S13002658,S12000046,S16000120,S03000043,S08000021
S01010164,S02001914,S13002660,S12000046,S16000120,S03000043,S08000021
S01010165,S02001915,S13002658,S12000046,S16000120,S03000043,S08000021
S01010166,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010167,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010168,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010169,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010170,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010171,S02001915,S13002834,S12000046,S16000120,S03000043,S08000021
S01010172,S02001916,S13002658,S12000046,S16000120,S03000043,S08000021
S01010173,S02001916,S13002658,S12000046,S16000120,S03000043,S08000021
S01010174,S02001916,S13002658,S12000046,S16000120,S03000043,S08000021
S01010175,S02001916,S13002658,S12000046,S16000120,S03000043,S08000021
S01010176,S02001916,S13002658,S12000046,S16000120,S03000043,S08000021
S01010177,S02001916,S13002834,S12000046,S16000120,S03000043,S08000021
S01010178,S02001916,S13002834,S12000046,S16000120,S03000043,S08000021
S01010179,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010180,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010181,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010182,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010183,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010184,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010185,S02001917,S13002834,S12000046,S16000120,S03000043,S08000021
S01010186,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010187,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010188,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010189,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010190,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010191,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010192,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010193,S02001918,S13002834,S12000046,S16000120,S03000043,S08000021
S01010194,S02001919,S13002834,S12000046,S16000120,S03000043,S08000021
S01010195,S02001919,S13002834,S12000046,S16000120,S03000043,S08000021
S01010196,S02001919,S13002834,S12000046,S16000120,S03000043,S08000021
S01010197,S02001919,S13002834,S12000046,S16000120,S03000043,S08000021
S01010198,S02001919,S13002834,S12000046,S16000120,S03000043,S08000021
S01010199,S02001920,S13002834,S12000046,S16000120,S03000043,S08000021
S01010200,S02001920,S13002834,S12000046,S16000120,S03000043,S08000021
S01010201,S02001920,S13002834,S12000046,S16000120,S03000043,S08000021
S01010202,S02001920,S13002834,S12000046,S16000120,S03000043,S08000021
S01010203,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010204,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010205,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010206,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010207,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010208,S02001921,S13002657,S12000046,S16000118,S03000043,S08000021
S01010209,S02001922,S13002657,S12000046,S16000118,S03000043,S08000021
S01010210,S02001922,S13002657,S12000046,S16000118,S03000043,S08000021
S01010211,S02001922,S13002657,S12000046,S16000118,S03000043,S08000021
S01010212,S02001922,S13002657,S12000046,S16000118,S03000043,S08000021
S01010213,S02001922,S13002657,S12000046,S16000118,S03000043,S08000021
S01010214,S02001923,S13002656,S12000046,S16000118,S03000043,S08000021
S01010215,S02001923,S13002657,S12000046,S16000118,S03000043,S08000021
S01010216,S02001923,S13002657,S12000046,S16000118,S03000043,S08000021
S01010217,S02001923,S13002657,S12000046,S16000118,S03000043,S08000021
S01010218,S02001923,S13002657,S12000046,S16000118,S03000043,S08000021
S01010219,S02001924,S13002657,S12000046,S16000118,S03000043,S08000021
S01010220,S02001924,S13002656,S12000046,S16000118,S03000043,S08000021
S01010221,S02001924,S13002656,S12000046,S16000118,S03000043,S08000021
S01010222,S02001924,S13002657,S12000046,S16000118,S03000043,S08000021
S01010223,S02001924,S13002657,S12000046,S16000118,S03000043,S08000021
S01010224,S02001924,S13002656,S12000046,S16000118,S03000043,S08000021
S01010225,S02001925,S13002657,S12000046,S16000118,S03000043,S08000021
S01010226,S02001925,S13002657,S12000046,S16000118,S03000043,S08000021
S01010227,S02001925,S13002657,S12000046,S16000118,S03000043,S08000021
S01010228,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010229,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010230,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010231,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010232,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010233,S02001926,S13002657,S12000046,S16000118,S03000043,S08000021
S01010234,S02001927,S13002658,S12000046,S16000120,S03000043,S08000021
S01010235,S02001927,S13002658,S12000046,S16000120,S03000043,S08000021
S01010236,S02001927,S13002658,S12000046,S16000120,S03000043,S08000021
S01010237,S02001927,S13002658,S12000046,S16000120,S03000043,S08000021
S01010238,S02001927,S13002658,S12000046,S16000120,S03000043,S08000021
S01010239,S02001928,S13002658,S12000046,S16000120,S03000043,S08000021
S01010240,S02001928,S13002658,S12000046,S16000120,S03000043,S08000021
S01010241,S02001928,S13002658,S12000046,S16000120,S03000043,S08000021
S01010242,S02001929,S13002658,S12000046,S16000120,S03000043,S08000021
S01010243,S02001929,S13002658,S12000046,S16000120,S03000043,S08000021
S01010244,S02001929,S13002649,S12000046,S16000121,S03000043,S08000021
S01010245,S02001929,S13002649,S12000046,S16000121,S03000043,S08000021
S01010246,S02001929,S13002658,S12000046,S16000120,S03000043,S08000021
S01010247,S02001929,S13002658,S12000046,S16000120,S03000043,S08000021
S01010248,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
S01010249,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
S01010250,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
S01010251,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
S01010252,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
S01010253,S02001930,S13002658,S12000046,S16000120,S03000043,S08000021
